agency_id,agency_name,sector,service_scope,king_county_authority,language,written_tier,oral_tier,collection_tier,pathway_in_language,pathway_type,translated_page_count,quality_verdict,tier_verified,evidence_url,capture_date,notes,assigned_by,assignment_method,widget,widget_restricted,widget_language_count,translated_page_slugs,language_access_page_count,site_page_count,is_state_channel,dshs_client_households,in_language_phone,oral_locations_phone,oral_locations_video,oral_availability,collection_branches,collection_branch_names,translated_doc_count,translated_doc_types,oral_hours
legal_elap,Eastside Legal Assistance Program,legal,county,False,Purepecha,0.0,0.0,,False,none,0.0,,,https://elap.org/get-help/,2026-09-06,"Widget restricted to 9 languages; this language is NOT on the list | Dedicated Spanish help line published beside the English one (425-747-7274 English, 425-620-2778 Espanol). Page states 'ELAP provides free interpretation services'. Help line hours Monday to Thursday, 10am to 3:30pm",EH,derived,,,,,,,,,,,,,,,,,
legal_elap,Eastside Legal Assistance Program,legal,county,False,Rohingya,0.0,0.0,,False,none,0.0,,,https://elap.org/get-help/,2026-09-06,"Widget restricted to 9 languages; this language is NOT on the list | Dedicated Spanish help line published beside the English one (425-747-7274 English, 425-620-2778 Espanol). Page states 'ELAP provides free interpretation services'. Help line hours Monday to Thursday, 10am to 3:30pm",EH,derived,,,,,,,,,,,,,,,,,
legal_elap,Eastside Legal Assistance Program,legal,county,False,Romanian,0.0,0.0,,False,none,0.0,,,https://elap.org/get-help/,2026-09-06,"Widget restricted to 9 languages; this language is NOT on the list | Dedicated Spanish help line published beside the English one (425-747-7274 English, 425-620-2778 Espanol). Page states 'ELAP provides free interpretation services'. Help line hours Monday to Thursday, 10am to 3:30pm",EH,derived,,,,,,,,,,,,,,,,,
legal_elap,Eastside Legal Assistance Program,legal,county,False,Russian,1.0,2.0,,True,machine_widget,0.0,,,https://elap.org/get-help/,2026-09-06,"Widget restricted to 9 languages; this language is on the list | Dedicated Spanish help line published beside the English one (425-747-7274 English, 425-620-2778 Espanol). Page states 'ELAP provides free interpretation services'. Help line hours Monday to Thursday, 10am to 3:30pm",EH,derived,,,,,,,,,,,,,,,,,
legal_elap,Eastside Legal Assistance Program,legal,county,False,Samoan,0.0,0.0,,False,none,0.0,,,https://elap.org/get-help/,2026-09-06,"Widget restricted to 9 languages; this language is NOT on the list | Dedicated Spanish help line published beside the English one (425-747-7274 English, 425-620-2778 Espanol). Page states 'ELAP provides free interpretation services'. Help line hours Monday to Thursday, 10am to 3:30pm",EH,derived,,,,,,,,,,,,,,,,,
legal_elap,Eastside Legal Assistance Program,legal,county,False,Sao,0.0,0.0,,False,none,0.0,,,https://elap.org/get-help/,2026-09-06,"Widget restricted to 9 languages; this language is NOT on the list | Dedicated Spanish help line published beside the English one (425-747-7274 English, 425-620-2778 Espanol). Page states 'ELAP provides free interpretation services'. Help line hours Monday to Thursday, 10am to 3:30pm",EH,derived,,,,,,,,,,,,,,,,,
legal_elap,Eastside Legal Assistance Program,legal,county,False,Serbo-Croation,0.0,0.0,,False,none,0.0,,,https://elap.org/get-help/,2026-09-06,"Widget restricted to 9 languages; this language is NOT on the list | Dedicated Spanish help line published beside the English one (425-747-7274 English, 425-620-2778 Espanol). Page states 'ELAP provides free interpretation services'. Help line hours Monday to Thursday, 10am to 3:30pm",EH,derived,,,,,,,,,,,,,,,,,
legal_elap,Eastside Legal Assistance Program,legal,county,False,Shona,0.0,0.0,,False,none,0.0,,,https://elap.org/get-help/,2026-09-06,"Widget restricted to 9 languages; this language is NOT on the list | Dedicated Spanish help line published beside the English one (425-747-7274 English, 425-620-2778 Espanol). Page states 'ELAP provides free interpretation services'. Help line hours Monday to Thursday, 10am to 3:30pm",EH,derived,,,,,,,,,,,,,,,,,
legal_elap,Eastside Legal Assistance Program,legal,county,False,Sinhalese,0.0,0.0,,False,none,0.0,,,https://elap.org/get-help/,2026-09-06,"Widget restricted to 9 languages; this language is NOT on the list | Dedicated Spanish help line published beside the English one (425-747-7274 English, 425-620-2778 Espanol). Page states 'ELAP provides free interpretation services'. Help line hours Monday to Thursday, 10am to 3:30pm",EH,derived,,,,,,,,,,,,,,,,,
legal_elap,Eastside Legal Assistance Program,legal,county,False,Slovenian,0.0,0.0,,False,none,0.0,,,https://elap.org/get-help/,2026-09-06,"Widget restricted to 9 languages; this language is NOT on the list | Dedicated Spanish help line published beside the English one (425-747-7274 English, 425-620-2778 Espanol). Page states 'ELAP provides free interpretation services'. Help line hours Monday to Thursday, 10am to 3:30pm",EH,derived,,,,,,,,,,,,,,,,,
legal_elap,Eastside Legal Assistance Program,legal,county,False,Somali,1.0,2.0,,True,machine_widget,0.0,,,https://elap.org/get-help/,2026-09-06,"Widget restricted to 9 languages; this language is on the list | Dedicated Spanish help line published beside the English one (425-747-7274 English, 425-620-2778 Espanol). Page states 'ELAP provides free interpretation services'. Help line hours Monday to Thursday, 10am to 3:30pm",EH,derived,,,,,,,,,,,,,,,,,
legal_elap,Eastside Legal Assistance Program,legal,county,False,Soninke,0.0,0.0,,False,none,0.0,,,https://elap.org/get-help/,2026-09-06,"Widget restricted to 9 languages; this language is NOT on the list | Dedicated Spanish help line published beside the English one (425-747-7274 English, 425-620-2778 Espanol). Page states 'ELAP provides free interpretation services'. Help line hours Monday to Thursday, 10am to 3:30pm",EH,derived,,,,,,,,,,,,,,,,,
legal_elap,Eastside Legal Assistance Program,legal,county,False,Sotho,0.0,0.0,,False,none,0.0,,,https://elap.org/get-help/,2026-09-06,"Widget restricted to 9 languages; this language is NOT on the list | Dedicated Spanish help line published beside the English one (425-747-7274 English, 425-620-2778 Espanol). Page states 'ELAP provides free interpretation services'. Help line hours Monday to Thursday, 10am to 3:30pm",EH,derived,,,,,,,,,,,,,,,,,
legal_elap,Eastside Legal Assistance Program,legal,county,False,Spanish,3.0,2.0,,True,in_language_phone,0.0,unchecked,unverified,https://elap.org/get-help/,2026-09-06,"Dedicated help line published in this language: 425-620-2778 | Widget restricted to 9 languages; this language is on the list | Dedicated Spanish help line published beside the English one (425-747-7274 English, 425-620-2778 Espanol). Page states 'ELAP provides free interpretation services'. Help line hours Monday to Thursday, 10am to 3:30pm",EH,derived,,,,,,,,,425-620-2778,,,,,,,,
legal_elap,Eastside Legal Assistance Program,legal,county,False,Swahili,0.0,0.0,,False,none,0.0,,,https://elap.org/get-help/,2026-09-06,"Widget restricted to 9 languages; this language is NOT on the list | Dedicated Spanish help line published beside the English one (425-747-7274 English, 425-620-2778 Espanol). Page states 'ELAP provides free interpretation services'. Help line hours Monday to Thursday, 10am to 3:30pm",EH,derived,,,,,,,,,,,,,,,,,
legal_elap,Eastside Legal Assistance Program,legal,county,False,Tagalog,0.0,0.0,,False,none,0.0,,,https://elap.org/get-help/,2026-09-06,"Widget restricted to 9 languages; this language is NOT on the list | Dedicated Spanish help line published beside the English one (425-747-7274 English, 425-620-2778 Espanol). Page states 'ELAP provides free interpretation services'. Help line hours Monday to Thursday, 10am to 3:30pm",EH,derived,,,,,,,,,,,,,,,,,
legal_elap,Eastside Legal Assistance Program,legal,county,False,Taishanese,0.0,0.0,,False,none,0.0,,,https://elap.org/get-help/,2026-09-06,"Widget restricted to 9 languages; this language is NOT on the list | Dedicated Spanish help line published beside the English one (425-747-7274 English, 425-620-2778 Espanol). Page states 'ELAP provides free interpretation services'. Help line hours Monday to Thursday, 10am to 3:30pm",EH,derived,,,,,,,,,,,,,,,,,
legal_elap,Eastside Legal Assistance Program,legal,county,False,Tajiki,0.0,0.0,,False,none,0.0,,,https://elap.org/get-help/,2026-09-06,"Widget restricted to 9 languages; this language is NOT on the list | Dedicated Spanish help line published beside the English one (425-747-7274 English, 425-620-2778 Espanol). Page states 'ELAP provides free interpretation services'. Help line hours Monday to Thursday, 10am to 3:30pm",EH,derived,,,,,,,,,,,,,,,,,
legal_elap,Eastside Legal Assistance Program,legal,county,False,Tamil,0.0,0.0,,False,none,0.0,,,https://elap.org/get-help/,2026-09-06,"Widget restricted to 9 languages; this language is NOT on the list | Dedicated Spanish help line published beside the English one (425-747-7274 English, 425-620-2778 Espanol). Page states 'ELAP provides free interpretation services'. Help line hours Monday to Thursday, 10am to 3:30pm",EH,derived,,,,,,,,,,,,,,,,,
legal_elap,Eastside Legal Assistance Program,legal,county,False,Tarasco,0.0,0.0,,False,none,0.0,,,https://elap.org/get-help/,2026-09-06,"Widget restricted to 9 languages; this language is NOT on the list | Dedicated Spanish help line published beside the English one (425-747-7274 English, 425-620-2778 Espanol). Page states 'ELAP provides free interpretation services'. Help line hours Monday to Thursday, 10am to 3:30pm",EH,derived,,,,,,,,,,,,,,,,,
legal_elap,Eastside Legal Assistance Program,legal,county,False,Tedim,0.0,0.0,,False,none,0.0,,,https://elap.org/get-help/,2026-09-06,"Widget restricted to 9 languages; this language is NOT on the list | Dedicated Spanish help line published beside the English one (425-747-7274 English, 425-620-2778 Espanol). Page states 'ELAP provides free interpretation services'. Help line hours Monday to Thursday, 10am to 3:30pm",EH,derived,,,,,,,,,,,,,,,,,
legal_elap,Eastside Legal Assistance Program,legal,county,False,Telugu,0.0,0.0,,False,none,0.0,,,https://elap.org/get-help/,2026-09-06,"Widget restricted to 9 languages; this language is NOT on the list | Dedicated Spanish help line published beside the English one (425-747-7274 English, 425-620-2778 Espanol). Page states 'ELAP provides free interpretation services'. Help line hours Monday to Thursday, 10am to 3:30pm",EH,derived,,,,,,,,,,,,,,,,,
legal_elap,Eastside Legal Assistance Program,legal,county,False,Thai,0.0,0.0,,False,none,0.0,,,https://elap.org/get-help/,2026-09-06,"Widget restricted to 9 languages; this language is NOT on the list | Dedicated Spanish help line published beside the English one (425-747-7274 English, 425-620-2778 Espanol). Page states 'ELAP provides free interpretation services'. Help line hours Monday to Thursday, 10am to 3:30pm",EH,derived,,,,,,,,,,,,,,,,,
legal_elap,Eastside Legal Assistance Program,legal,county,False,Tibetan,0.0,0.0,,False,none,0.0,,,https://elap.org/get-help/,2026-09-06,"Widget restricted to 9 languages; this language is NOT on the list | Dedicated Spanish help line published beside the English one (425-747-7274 English, 425-620-2778 Espanol). Page states 'ELAP provides free interpretation services'. Help line hours Monday to Thursday, 10am to 3:30pm",EH,derived,,,,,,,,,,,,,,,,,
legal_elap,Eastside Legal Assistance Program,legal,county,False,Tigrinya,0.0,0.0,,False,none,0.0,,,https://elap.org/get-help/,2026-09-06,"Widget restricted to 9 languages; this language is NOT on the list | Dedicated Spanish help line published beside the English one (425-747-7274 English, 425-620-2778 Espanol). Page states 'ELAP provides free interpretation services'. Help line hours Monday to Thursday, 10am to 3:30pm",EH,derived,,,,,,,,,,,,,,,,,
legal_elap,Eastside Legal Assistance Program,legal,county,False,Tongan,0.0,0.0,,False,none,0.0,,,https://elap.org/get-help/,2026-09-06,"Widget restricted to 9 languages; this language is NOT on the list | Dedicated Spanish help line published beside the English one (425-747-7274 English, 425-620-2778 Espanol). Page states 'ELAP provides free interpretation services'. Help line hours Monday to Thursday, 10am to 3:30pm",EH,derived,,,,,,,,,,,,,,,,,
legal_elap,Eastside Legal Assistance Program,legal,county,False,Turkish,0.0,0.0,,False,none,0.0,,,https://elap.org/get-help/,2026-09-06,"Widget restricted to 9 languages; this language is NOT on the list | Dedicated Spanish help line published beside the English one (425-747-7274 English, 425-620-2778 Espanol). Page states 'ELAP provides free interpretation services'. Help line hours Monday to Thursday, 10am to 3:30pm",EH,derived,,,,,,,,,,,,,,,,,
legal_elap,Eastside Legal Assistance Program,legal,county,False,Twi,0.0,0.0,,False,none,0.0,,,https://elap.org/get-help/,2026-09-06,"Widget restricted to 9 languages; this language is NOT on the list | Dedicated Spanish help line published beside the English one (425-747-7274 English, 425-620-2778 Espanol). Page states 'ELAP provides free interpretation services'. Help line hours Monday to Thursday, 10am to 3:30pm",EH,derived,,,,,,,,,,,,,,,,,
legal_elap,Eastside Legal Assistance Program,legal,county,False,Ukrainian,1.0,2.0,,True,machine_widget,0.0,,,https://elap.org/get-help/,2026-09-06,"Widget restricted to 9 languages; this language is on the list | Dedicated Spanish help line published beside the English one (425-747-7274 English, 425-620-2778 Espanol). Page states 'ELAP provides free interpretation services'. Help line hours Monday to Thursday, 10am to 3:30pm",EH,derived,,,,,,,,,,,,,,,,,
legal_elap,Eastside Legal Assistance Program,legal,county,False,Urdu,0.0,0.0,,False,none,0.0,,,https://elap.org/get-help/,2026-09-06,"Widget restricted to 9 languages; this language is NOT on the list | Dedicated Spanish help line published beside the English one (425-747-7274 English, 425-620-2778 Espanol). Page states 'ELAP provides free interpretation services'. Help line hours Monday to Thursday, 10am to 3:30pm",EH,derived,,,,,,,,,,,,,,,,,
legal_elap,Eastside Legal Assistance Program,legal,county,False,Uzbek,0.0,0.0,,False,none,0.0,,,https://elap.org/get-help/,2026-09-06,"Widget restricted to 9 languages; this language is NOT on the list | Dedicated Spanish help line published beside the English one (425-747-7274 English, 425-620-2778 Espanol). Page states 'ELAP provides free interpretation services'. Help line hours Monday to Thursday, 10am to 3:30pm",EH,derived,,,,,,,,,,,,,,,,,
legal_elap,Eastside Legal Assistance Program,legal,county,False,Vietnamese,1.0,2.0,,True,machine_widget,0.0,,,https://elap.org/get-help/,2026-09-06,"Widget restricted to 9 languages; this language is on the list | Dedicated Spanish help line published beside the English one (425-747-7274 English, 425-620-2778 Espanol). Page states 'ELAP provides free interpretation services'. Help line hours Monday to Thursday, 10am to 3:30pm",EH,derived,,,,,,,,,,,,,,,,,
legal_elap,Eastside Legal Assistance Program,legal,county,False,Wolof,0.0,0.0,,False,none,0.0,,,https://elap.org/get-help/,2026-09-06,"Widget restricted to 9 languages; this language is NOT on the list | Dedicated Spanish help line published beside the English one (425-747-7274 English, 425-620-2778 Espanol). Page states 'ELAP provides free interpretation services'. Help line hours Monday to Thursday, 10am to 3:30pm",EH,derived,,,,,,,,,,,,,,,,,
legal_elap,Eastside Legal Assistance Program,legal,county,False,Yap,0.0,0.0,,False,none,0.0,,,https://elap.org/get-help/,2026-09-06,"Widget restricted to 9 languages; this language is NOT on the list | Dedicated Spanish help line published beside the English one (425-747-7274 English, 425-620-2778 Espanol). Page states 'ELAP provides free interpretation services'. Help line hours Monday to Thursday, 10am to 3:30pm",EH,derived,,,,,,,,,,,,,,,,,
legal_elap,Eastside Legal Assistance Program,legal,county,False,Yoruba,0.0,0.0,,False,none,0.0,,,https://elap.org/get-help/,2026-09-06,"Widget restricted to 9 languages; this language is NOT on the list | Dedicated Spanish help line published beside the English one (425-747-7274 English, 425-620-2778 Espanol). Page states 'ELAP provides free interpretation services'. Help line hours Monday to Thursday, 10am to 3:30pm",EH,derived,,,,,,,,,,,,,,,,,
legal_nwirp,NW Immigrant Rights Project,legal,regional,False,Acholi,0.0,0.0,,False,none,0.0,,,https://nwirp.org/get-help/,2026-09-06,"Eligibility requirements published in English and Spanish. Of 174 PDFs on the site, 171 are litigation filings; 3 are Spanish community materials, dated 2016 and 2020",EH,derived,,,,,,,,,,,,,,,,,
legal_nwirp,NW Immigrant Rights Project,legal,regional,False,Aguacateco,0.0,0.0,,False,none,0.0,,,https://nwirp.org/get-help/,2026-09-06,"Eligibility requirements published in English and Spanish. Of 174 PDFs on the site, 171 are litigation filings; 3 are Spanish community materials, dated 2016 and 2020",EH,derived,,,,,,,,,,,,,,,,,
legal_nwirp,NW Immigrant Rights Project,legal,regional,False,Akateko,0.0,0.0,,False,none,0.0,,,https://nwirp.org/get-help/,2026-09-06,"Eligibility requirements published in English and Spanish. Of 174 PDFs on the site, 171 are litigation filings; 3 are Spanish community materials, dated 2016 and 2020",EH,derived,,,,,,,,,,,,,,,,,
legal_nwirp,NW Immigrant Rights Project,legal,regional,False,Albanian,0.0,0.0,,False,none,0.0,,,https://nwirp.org/get-help/,2026-09-06,"Eligibility requirements published in English and Spanish. Of 174 PDFs on the site, 171 are litigation filings; 3 are Spanish community materials, dated 2016 and 2020",EH,derived,,,,,,,,,,,,,,,,,
legal_nwirp,NW Immigrant Rights Project,legal,regional,False,American Sign Language,0.0,0.0,,False,none,0.0,,,https://nwirp.org/get-help/,2026-09-06,"Eligibility requirements published in English and Spanish. Of 174 PDFs on the site, 171 are litigation filings; 3 are Spanish community materials, dated 2016 and 2020",EH,derived,,,,,,,,,,,,,,,,,
legal_nwirp,NW Immigrant Rights Project,legal,regional,False,Amharic,0.0,0.0,,False,none,0.0,,,https://nwirp.org/get-help/,2026-09-06,"Eligibility requirements published in English and Spanish. Of 174 PDFs on the site, 171 are litigation filings; 3 are Spanish community materials, dated 2016 and 2020",EH,derived,,,,,,,,,,,,,,,,,
legal_nwirp,NW Immigrant Rights Project,legal,regional,False,Arabic,0.0,0.0,,False,none,0.0,,,https://nwirp.org/get-help/,2026-09-06,"Eligibility requirements published in English and Spanish. Of 174 PDFs on the site, 171 are litigation filings; 3 are Spanish community materials, dated 2016 and 2020",EH,derived,,,,,,,,,,,,,,,,,
legal_nwirp,NW Immigrant Rights Project,legal,regional,False,Armenian,0.0,0.0,,False,none,0.0,,,https://nwirp.org/get-help/,2026-09-06,"Eligibility requirements published in English and Spanish. Of 174 PDFs on the site, 171 are litigation filings; 3 are Spanish community materials, dated 2016 and 2020",EH,derived,,,,,,,,,,,,,,,,,
legal_nwirp,NW Immigrant Rights Project,legal,regional,False,Ayula-Bambara,0.0,0.0,,False,none,0.0,,,https://nwirp.org/get-help/,2026-09-06,"Eligibility requirements published in English and Spanish. Of 174 PDFs on the site, 171 are litigation filings; 3 are Spanish community materials, dated 2016 and 2020",EH,derived,,,,,,,,,,,,,,,,,
legal_nwirp,NW Immigrant Rights Project,legal,regional,False,Azerbaijani,0.0,0.0,,False,none,0.0,,,https://nwirp.org/get-help/,2026-09-06,"Eligibility requirements published in English and Spanish. Of 174 PDFs on the site, 171 are litigation filings; 3 are Spanish community materials, dated 2016 and 2020",EH,derived,,,,,,,,,,,,,,,,,
legal_nwirp,NW Immigrant Rights Project,legal,regional,False,Bambara,0.0,0.0,,False,none,0.0,,,https://nwirp.org/get-help/,2026-09-06,"Eligibility requirements published in English and Spanish. Of 174 PDFs on the site, 171 are litigation filings; 3 are Spanish community materials, dated 2016 and 2020",EH,derived,,,,,,,,,,,,,,,,,
legal_nwirp,NW Immigrant Rights Project,legal,regional,False,Bangala,0.0,0.0,,False,none,0.0,,,https://nwirp.org/get-help/,2026-09-06,"Eligibility requirements published in English and Spanish. Of 174 PDFs on the site, 171 are litigation filings; 3 are Spanish community materials, dated 2016 and 2020",EH,derived,,,,,,,,,,,,,,,,,
legal_nwirp,NW Immigrant Rights Project,legal,regional,False,Bassa,0.0,0.0,,False,none,0.0,,,https://nwirp.org/get-help/,2026-09-06,"Eligibility requirements published in English and Spanish. Of 174 PDFs on the site, 171 are litigation filings; 3 are Spanish community materials, dated 2016 and 2020",EH,derived,,,,,,,,,,,,,,,,,
legal_nwirp,NW Immigrant Rights Project,legal,regional,False,Bengali,0.0,0.0,,False,none,0.0,,,https://nwirp.org/get-help/,2026-09-06,"Eligibility requirements published in English and Spanish. Of 174 PDFs on the site, 171 are litigation filings; 3 are Spanish community materials, dated 2016 and 2020",EH,derived,,,,,,,,,,,,,,,,,
legal_nwirp,NW Immigrant Rights Project,legal,regional,False,Bosnian,0.0,0.0,,False,none,0.0,,,https://nwirp.org/get-help/,2026-09-06,"Eligibility requirements published in English and Spanish. Of 174 PDFs on the site, 171 are litigation filings; 3 are Spanish community materials, dated 2016 and 2020",EH,derived,,,,,,,,,,,,,,,,,
legal_nwirp,NW Immigrant Rights Project,legal,regional,False,Bulgarian,0.0,0.0,,False,none,0.0,,,https://nwirp.org/get-help/,2026-09-06,"Eligibility requirements published in English and Spanish. Of 174 PDFs on the site, 171 are litigation filings; 3 are Spanish community materials, dated 2016 and 2020",EH,derived,,,,,,,,,,,,,,,,,
legal_nwirp,NW Immigrant Rights Project,legal,regional,False,Burmese,0.0,0.0,,False,none,0.0,,,https://nwirp.org/get-help/,2026-09-06,"Eligibility requirements published in English and Spanish. Of 174 PDFs on the site, 171 are litigation filings; 3 are Spanish community materials, dated 2016 and 2020",EH,derived,,,,,,,,,,,,,,,,,
legal_nwirp,NW Immigrant Rights Project,legal,regional,False,Carolinian,0.0,0.0,,False,none,0.0,,,https://nwirp.org/get-help/,2026-09-06,"Eligibility requirements published in English and Spanish. Of 174 PDFs on the site, 171 are litigation filings; 3 are Spanish community materials, dated 2016 and 2020",EH,derived,,,,,,,,,,,,,,,,,
legal_nwirp,NW Immigrant Rights Project,legal,regional,False,Catalan,0.0,0.0,,False,none,0.0,,,https://nwirp.org/get-help/,2026-09-06,"Eligibility requirements published in English and Spanish. Of 174 PDFs on the site, 171 are litigation filings; 3 are Spanish community materials, dated 2016 and 2020",EH,derived,,,,,,,,,,,,,,,,,
legal_nwirp,NW Immigrant Rights Project,legal,regional,False,Cebuano,0.0,0.0,,False,none,0.0,,,https://nwirp.org/get-help/,2026-09-06,"Eligibility requirements published in English and Spanish. Of 174 PDFs on the site, 171 are litigation filings; 3 are Spanish community materials, dated 2016 and 2020",EH,derived,,,,,,,,,,,,,,,,,
legal_nwirp,NW Immigrant Rights Project,legal,regional,False,Cham,0.0,0.0,,False,none,0.0,,,https://nwirp.org/get-help/,2026-09-06,"Eligibility requirements published in English and Spanish. Of 174 PDFs on the site, 171 are litigation filings; 3 are Spanish community materials, dated 2016 and 2020",EH,derived,,,,,,,,,,,,,,,,,
legal_nwirp,NW Immigrant Rights Project,legal,regional,False,Chamorro,0.0,0.0,,False,none,0.0,,,https://nwirp.org/get-help/,2026-09-06,"Eligibility requirements published in English and Spanish. Of 174 PDFs on the site, 171 are litigation filings; 3 are Spanish community materials, dated 2016 and 2020",EH,derived,,,,,,,,,,,,,,,,,
legal_nwirp,NW Immigrant Rights Project,legal,regional,False,Chin,0.0,0.0,,False,none,0.0,,,https://nwirp.org/get-help/,2026-09-06,"Eligibility requirements published in English and Spanish. Of 174 PDFs on the site, 171 are litigation filings; 3 are Spanish community materials, dated 2016 and 2020",EH,derived,,,,,,,,,,,,,,,,,
legal_nwirp,NW Immigrant Rights Project,legal,regional,False,Chinese-Cantonese,0.0,0.0,,False,none,0.0,,,https://nwirp.org/get-help/,2026-09-06,"Eligibility requirements published in English and Spanish. Of 174 PDFs on the site, 171 are litigation filings; 3 are Spanish community materials, dated 2016 and 2020",EH,derived,,,,,,,,,,,,,,,,,
legal_nwirp,NW Immigrant Rights Project,legal,regional,False,Chinese-Fukienese,0.0,0.0,,False,none,0.0,,,https://nwirp.org/get-help/,2026-09-06,"Eligibility requirements published in English and Spanish. Of 174 PDFs on the site, 171 are litigation filings; 3 are Spanish community materials, dated 2016 and 2020",EH,derived,,,,,,,,,,,,,,,,,
legal_nwirp,NW Immigrant Rights Project,legal,regional,False,Chinese-Mandarin,0.0,0.0,,False,none,0.0,,,https://nwirp.org/get-help/,2026-09-06,"Eligibility requirements published in English and Spanish. Of 174 PDFs on the site, 171 are litigation filings; 3 are Spanish community materials, dated 2016 and 2020",EH,derived,,,,,,,,,,,,,,,,,
legal_nwirp,NW Immigrant Rights Project,legal,regional,False,Chinese-Taiwanese,0.0,0.0,,False,none,0.0,,,https://nwirp.org/get-help/,2026-09-06,"Eligibility requirements published in English and Spanish. Of 174 PDFs on the site, 171 are litigation filings; 3 are Spanish community materials, dated 2016 and 2020",EH,derived,,,,,,,,,,,,,,,,,
legal_nwirp,NW Immigrant Rights Project,legal,regional,False,Chuukese,0.0,0.0,,False,none,0.0,,,https://nwirp.org/get-help/,2026-09-06,"Eligibility requirements published in English and Spanish. Of 174 PDFs on the site, 171 are litigation filings; 3 are Spanish community materials, dated 2016 and 2020",EH,derived,,,,,,,,,,,,,,,,,
legal_nwirp,NW Immigrant Rights Project,legal,regional,False,Dari,0.0,0.0,,False,none,0.0,,,https://nwirp.org/get-help/,2026-09-06,"Eligibility requirements published in English and Spanish. Of 174 PDFs on the site, 171 are litigation filings; 3 are Spanish community materials, dated 2016 and 2020",EH,derived,,,,,,,,,,,,,,,,,
legal_nwirp,NW Immigrant Rights Project,legal,regional,False,Dinka,0.0,0.0,,False,none,0.0,,,https://nwirp.org/get-help/,2026-09-06,"Eligibility requirements published in English and Spanish. Of 174 PDFs on the site, 171 are litigation filings; 3 are Spanish community materials, dated 2016 and 2020",EH,derived,,,,,,,,,,,,,,,,,
legal_nwirp,NW Immigrant Rights Project,legal,regional,False,Dutch,0.0,0.0,,False,none,0.0,,,https://nwirp.org/get-help/,2026-09-06,"Eligibility requirements published in English and Spanish. Of 174 PDFs on the site, 171 are litigation filings; 3 are Spanish community materials, dated 2016 and 2020",EH,derived,,,,,,,,,,,,,,,,,
legal_nwirp,NW Immigrant Rights Project,legal,regional,False,Egyptian-Arabic,0.0,0.0,,False,none,0.0,,,https://nwirp.org/get-help/,2026-09-06,"Eligibility requirements published in English and Spanish. Of 174 PDFs on the site, 171 are litigation filings; 3 are Spanish community materials, dated 2016 and 2020",EH,derived,,,,,,,,,,,,,,,,,
legal_nwirp,NW Immigrant Rights Project,legal,regional,False,Eritai,0.0,0.0,,False,none,0.0,,,https://nwirp.org/get-help/,2026-09-06,"Eligibility requirements published in English and Spanish. Of 174 PDFs on the site, 171 are litigation filings; 3 are Spanish community materials, dated 2016 and 2020",EH,derived,,,,,,,,,,,,,,,,,
legal_nwirp,NW Immigrant Rights Project,legal,regional,False,Estonian,0.0,0.0,,False,none,0.0,,,https://nwirp.org/get-help/,2026-09-06,"Eligibility requirements published in English and Spanish. Of 174 PDFs on the site, 171 are litigation filings; 3 are Spanish community materials, dated 2016 and 2020",EH,derived,,,,,,,,,,,,,,,,,
legal_nwirp,NW Immigrant Rights Project,legal,regional,False,Ewe,0.0,0.0,,False,none,0.0,,,https://nwirp.org/get-help/,2026-09-06,"Eligibility requirements published in English and Spanish. Of 174 PDFs on the site, 171 are litigation filings; 3 are Spanish community materials, dated 2016 and 2020",EH,derived,,,,,,,,,,,,,,,,,
legal_nwirp,NW Immigrant Rights Project,legal,regional,False,Fallani,0.0,0.0,,False,none,0.0,,,https://nwirp.org/get-help/,2026-09-06,"Eligibility requirements published in English and Spanish. Of 174 PDFs on the site, 171 are litigation filings; 3 are Spanish community materials, dated 2016 and 2020",EH,derived,,,,,,,,,,,,,,,,,
legal_nwirp,NW Immigrant Rights Project,legal,regional,False,Farsi,0.0,0.0,,False,none,0.0,,,https://nwirp.org/get-help/,2026-09-06,"Eligibility requirements published in English and Spanish. Of 174 PDFs on the site, 171 are litigation filings; 3 are Spanish community materials, dated 2016 and 2020",EH,derived,,,,,,,,,,,,,,,,,
legal_nwirp,NW Immigrant Rights Project,legal,regional,False,French,0.0,0.0,,False,none,0.0,,,https://nwirp.org/get-help/,2026-09-06,"Eligibility requirements published in English and Spanish. Of 174 PDFs on the site, 171 are litigation filings; 3 are Spanish community materials, dated 2016 and 2020",EH,derived,,,,,,,,,,,,,,,,,
legal_nwirp,NW Immigrant Rights Project,legal,regional,False,Fula,0.0,0.0,,False,none,0.0,,,https://nwirp.org/get-help/,2026-09-06,"Eligibility requirements published in English and Spanish. Of 174 PDFs on the site, 171 are litigation filings; 3 are Spanish community materials, dated 2016 and 2020",EH,derived,,,,,,,,,,,,,,,,,
legal_nwirp,NW Immigrant Rights Project,legal,regional,False,Ga,0.0,0.0,,False,none,0.0,,,https://nwirp.org/get-help/,2026-09-06,"Eligibility requirements published in English and Spanish. Of 174 PDFs on the site, 171 are litigation filings; 3 are Spanish community materials, dated 2016 and 2020",EH,derived,,,,,,,,,,,,,,,,,
legal_nwirp,NW Immigrant Rights Project,legal,regional,False,German,0.0,0.0,,False,none,0.0,,,https://nwirp.org/get-help/,2026-09-06,"Eligibility requirements published in English and Spanish. Of 174 PDFs on the site, 171 are litigation filings; 3 are Spanish community materials, dated 2016 and 2020",EH,derived,,,,,,,,,,,,,,,,,
